Time,agent_x,agent_y,agent_theta,1_x,1_y,1_theta
1504505337.96,98.1638579351,-4.77252617752,-0.00722568110047,81.14292823064814,5.907905939575149,-0.0008016251018909486
1504505338.03,98.78809785,-4.78154834452,-0.00722576594429,81.40105388005576,5.90749172396828,-0.0008017717159364369
1504505338.11,99.484281145,-4.79161091902,-0.00722602502666,81.94126284518356,5.906625847984939,-0.0008016597299617757
1504505338.18,100.048443442,-4.79976474569,-0.00722596806781,82.22936404361914,5.906163793698902,-0.0008016906798874871
1504505338.25,100.660623587,-4.80861335573,-0.0072262170241,82.5294938325725,5.9056821011922285,-0.000801852147118246
1504505338.33,101.284793067,-4.81763479968,-0.00722620809456,82.84760788633224,5.905172013416868,-0.0008018132580370922
1504505338.39,101.812955118,-4.82526926971,-0.00722640672982,83.1117225398226,5.904748777100067,-0.000801716171333836
1504505338.46,102.461137501,-4.83463782574,-0.00722637056321,83.36381623345356,5.904344407144255,-0.0008017603196782666
1504505338.52,102.749205113,-4.83880193396,-0.00722650715201,83.36381623345356,5.904344407144255,-0.0008017603196782666
1504505338.59,103.733500509,-4.85302927978,-0.00722660334015,83.89202820218756,5.903496935028479,-0.0008019090891660723
1504505338.66,104.345709255,-4.86187844067,-0.0072266012422,84.19814645934157,5.903006355028949,-0.0008017948116929658
1504505338.73,104.59778102,-4.86552216635,-0.00722663696,84.50426854637554,5.902515260049837,-0.0008018520548298869
1504505338.8,104.59778102,-4.86552216635,-0.00722663696,84.75636594329504,5.902110584533008,-0.0008019858569095977
1504505338.87,106.074188141,-4.88686386028,-0.00722693579884,85.03247894987291,5.901667695207086,-0.0008019773659682556
1504505338.94,106.602357103,-4.89449837949,-0.00722686548474,85.29657860280479,5.901244433144369,-0.0008018671171396518
1504505339.0,106.97446782,-4.89987734794,-0.00722693844411,85.59670192328922,5.900762991217603,-0.0008019013587853144
1504505339.07,107.934749406,-4.91375877325,-0.0072270391176,86.17292928479573,5.899838403232736,-0.0008020335149007612
1504505339.14,108.582919893,-4.9231288771,-0.00722724279454,86.44303205018404,5.899405455098036,-0.0008019356005383642
1504505339.2,109.219127479,-4.93230897923,-0.00722510587957,86.44303205018404,5.899405455098036,-0.0008019356005383642
1504505339.26,109.819285729,-4.940985052,-0.00722478394146,87.0492718426702,5.89843243155958,-0.0008021433107065539
1504505339.34,110.443447813,-4.9500055181,-0.00722475649763,87.0492718426702,5.89843243155958,-0.0008021433107065539
1504505339.4,110.875519829,-4.95625565622,-0.00722450954594,87.63750448722463,5.89748919067534,-0.0008019950087052844
1504505339.48,111.487056283,-4.96507363376,-0.00722313579308,87.63750448722463,5.89748919067534,-0.0008019950087052844
1504505339.54,112.102848161,-4.97398421625,-0.00723123285725,88.24374433391594,5.896516090191387,-0.0008022122505849215
1504505339.61,112.567654697,-4.98068088865,-0.00723422999635,88.24374433391594,5.896516090191387,-0.0008022122505849215
1504505339.67,113.228702428,-4.99023459969,-0.00722016246142,88.82015443227999,5.8955917172143275,-0.0008018592720495372
1504505339.76,113.744819259,-4.99762277912,-0.00720772943424,88.82015443227999,5.8955917172143275,-0.0008018592720495372
1504505339.81,114.357643907,-5.00341319554,-0.00623316559284,89.07790561178653,5.89517870093036,-0.0008018691156890262
1504505339.88,115.077709583,-5.0082878301,-0.00498629977817,89.61218021078295,5.894322023275385,-0.000801952817111618
1504505339.95,115.60620259,-5.01329435837,-0.00498795262922,89.87645258137717,5.893898417168235,-0.0008018645905916012
1504505340.02,116.374413709,-5.02103133736,-0.0049890339064,90.3925656792676,5.893069935247383,-0.0008020247188747105
